ds;y;Keys
10-2024;11.2;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
10-2024;21.6;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
10-2024;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
10-2024;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
10-2024;21.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
10-2024;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
10-2024;3.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
10-2024;0.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
10-2024;0.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
10-2024;0.0;97218-80004255-DCP Kamsteg 6x2/250g duopak..???
10-2024;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
10-2024;6.0;97218-80004257-DCP Rullep?lse 6x2/250g duopak..??
10-2024;15.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
10-2024;0.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
10-2024;3.0;97218-80004262-DCP Skinke 6x500g..???
10-2024;0.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
10-2024;3.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
10-2024;33.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
10-2024;12.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
10-2024;45.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
10-2024;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
10-2024;96.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
10-2024;72.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
10-2024;24.0;97221-80004262-DCP Skinke 6x500g..???
10-2024;24.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
10-2024;144.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
10-2024;0.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
10-2024;60.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
10-2024;0.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
10-2024;180.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
10-2024;264.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
10-2024;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
10-2024;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
10-2024;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
10-2024;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
10-2024;0.0;206291-80004262-DCP Skinke 6x500g..???
10-2024;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;28.0;97205-70151305-DCP Rullep?lse 4 x 1200-1600g..??
11-2024;90.0;97205-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
11-2024;17.6;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
11-2024;90.0;97205-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
11-2024;12.0;97205-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
11-2024;138.0;97205-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
11-2024;315.0;97205-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;33.0;97205-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
11-2024;120.0;97205-80004254-DCP Kalkunbryst 6x2/250g duopak..???
11-2024;45.0;97205-80004255-DCP Kamsteg 6x2/250g duopak..???
11-2024;123.0;97205-80004256-DCP Kyllingebryst 6x2/250g duopak..???
11-2024;402.0;97205-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;9.0;97205-80004259-DCP R?get filet 6x2/250g duopak..??
11-2024;99.0;97205-80004260-DCP Saltk?d 6x2/250g duopak..??
11-2024;156.0;97205-80004262-DCP Skinke 6x500g..???
11-2024;63.0;97205-80004263-DCP Skinke 6x2/250g duopak..???
11-2024;183.0;97205-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
11-2024;486.0;97205-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;0.0;97205-80004517-DCP Roastbeef. 4 x 1200-1800g.???
11-2024;54.0;97205-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;6.0;97205-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
11-2024;173.6;97209-70151305-DCP Rullep?lse 4 x 1200-1600g..??
11-2024;90.0;97209-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
11-2024;8.8;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
11-2024;831.0;97209-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
11-2024;69.0;97209-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
11-2024;348.0;97209-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
11-2024;1074.0;97209-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;39.0;97209-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
11-2024;345.0;97209-80004254-DCP Kalkunbryst 6x2/250g duopak..???
11-2024;159.0;97209-80004255-DCP Kamsteg 6x2/250g duopak..???
11-2024;390.0;97209-80004256-DCP Kyllingebryst 6x2/250g duopak..???
11-2024;1029.0;97209-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;90.0;97209-80004259-DCP R?get filet 6x2/250g duopak..??
11-2024;216.0;97209-80004260-DCP Saltk?d 6x2/250g duopak..??
11-2024;1998.0;97209-80004262-DCP Skinke 6x500g..???
11-2024;108.0;97209-80004263-DCP Skinke 6x2/250g duopak..???
11-2024;168.0;97209-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
11-2024;1617.0;97209-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;60.0;97209-80004517-DCP Roastbeef. 4 x 1200-1800g.???
11-2024;339.0;97209-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;156.0;97209-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
11-2024;0.0;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
11-2024;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
11-2024;6.0;97213-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
11-2024;3.0;97213-80004255-DCP Kamsteg 6x2/250g duopak..???
11-2024;6.0;97213-80004256-DCP Kyllingebryst 6x2/250g duopak..???
11-2024;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
11-2024;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
11-2024;75.0;97213-80004262-DCP Skinke 6x500g..???
11-2024;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
11-2024;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;431.2;97215-70151305-DCP Rullep?lse 4 x 1200-1600g..??
11-2024;64.8;97215-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
11-2024;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
11-2024;6.0;97215-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
11-2024;27.0;97215-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
11-2024;195.0;97215-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;30.0;97215-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
11-2024;69.0;97215-80004254-DCP Kalkunbryst 6x2/250g duopak..???
11-2024;66.0;97215-80004255-DCP Kamsteg 6x2/250g duopak..???
11-2024;69.0;97215-80004256-DCP Kyllingebryst 6x2/250g duopak..???
11-2024;180.0;97215-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;54.0;97215-80004259-DCP R?get filet 6x2/250g duopak..??
11-2024;6.0;97215-80004260-DCP Saltk?d 6x2/250g duopak..??
11-2024;123.0;97215-80004262-DCP Skinke 6x500g..???
11-2024;0.0;97215-80004263-DCP Skinke 6x2/250g duopak..???
11-2024;39.0;97215-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
11-2024;270.0;97215-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;360.0;97215-80004517-DCP Roastbeef. 4 x 1200-1800g.???
11-2024;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;33.0;97215-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
11-2024;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
11-2024;36.0;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
11-2024;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
11-2024;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
11-2024;9.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
11-2024;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
11-2024;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;6.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
11-2024;6.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
11-2024;0.0;97218-80004255-DCP Kamsteg 6x2/250g duopak..???
11-2024;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
11-2024;18.0;97218-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;45.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
11-2024;0.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
11-2024;6.0;97218-80004262-DCP Skinke 6x500g..???
11-2024;282.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
11-2024;9.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
11-2024;57.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;0.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
11-2024;0.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
11-2024;72.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;72.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;24.0;97221-80004262-DCP Skinke 6x500g..???
11-2024;12.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;144.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;78.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;75.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
11-2024;60.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;150.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
11-2024;264.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2024;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
11-2024;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
11-2024;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2024;24.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
11-2024;24.0;206291-80004262-DCP Skinke 6x500g..???
11-2024;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;89.6;97205-70151305-DCP Rullep?lse 4 x 1200-1600g..??
12-2024;0.0;97205-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
12-2024;8.8;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
12-2024;30.0;97205-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
12-2024;48.0;97205-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
12-2024;174.0;97205-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
12-2024;234.0;97205-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;3.0;97205-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
12-2024;9.0;97205-80004254-DCP Kalkunbryst 6x2/250g duopak..???
12-2024;60.0;97205-80004255-DCP Kamsteg 6x2/250g duopak..???
12-2024;135.0;97205-80004256-DCP Kyllingebryst 6x2/250g duopak..???
12-2024;279.0;97205-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;9.0;97205-80004259-DCP R?get filet 6x2/250g duopak..??
12-2024;36.0;97205-80004260-DCP Saltk?d 6x2/250g duopak..??
12-2024;246.0;97205-80004262-DCP Skinke 6x500g..???
12-2024;45.0;97205-80004263-DCP Skinke 6x2/250g duopak..???
12-2024;147.0;97205-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
12-2024;453.0;97205-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;0.0;97205-80004517-DCP Roastbeef. 4 x 1200-1800g.???
12-2024;48.0;97205-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;3.0;97205-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
12-2024;302.4;97209-70151305-DCP Rullep?lse 4 x 1200-1600g..??
12-2024;50.4;97209-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
12-2024;316.8;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
12-2024;834.0;97209-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
12-2024;138.0;97209-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
12-2024;417.0;97209-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
12-2024;1032.0;97209-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;51.0;97209-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
12-2024;339.0;97209-80004254-DCP Kalkunbryst 6x2/250g duopak..???
12-2024;174.0;97209-80004255-DCP Kamsteg 6x2/250g duopak..???
12-2024;414.0;97209-80004256-DCP Kyllingebryst 6x2/250g duopak..???
12-2024;795.0;97209-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;69.0;97209-80004259-DCP R?get filet 6x2/250g duopak..??
12-2024;240.0;97209-80004260-DCP Saltk?d 6x2/250g duopak..??
12-2024;1818.0;97209-80004262-DCP Skinke 6x500g..???
12-2024;141.0;97209-80004263-DCP Skinke 6x2/250g duopak..???
12-2024;177.0;97209-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
12-2024;1842.0;97209-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;54.0;97209-80004517-DCP Roastbeef. 4 x 1200-1800g.???
12-2024;564.0;97209-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;60.0;97209-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
12-2024;149.6;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
12-2024;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
12-2024;6.0;97213-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
12-2024;3.0;97213-80004255-DCP Kamsteg 6x2/250g duopak..???
12-2024;6.0;97213-80004256-DCP Kyllingebryst 6x2/250g duopak..???
12-2024;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
12-2024;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
12-2024;75.0;97213-80004262-DCP Skinke 6x500g..???
12-2024;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
12-2024;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;134.4;97215-70151305-DCP Rullep?lse 4 x 1200-1600g..??
12-2024;14.4;97215-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
12-2024;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
12-2024;18.0;97215-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
12-2024;18.0;97215-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
12-2024;180.0;97215-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;18.0;97215-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
12-2024;42.0;97215-80004254-DCP Kalkunbryst 6x2/250g duopak..???
12-2024;75.0;97215-80004255-DCP Kamsteg 6x2/250g duopak..???
12-2024;69.0;97215-80004256-DCP Kyllingebryst 6x2/250g duopak..???
12-2024;177.0;97215-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;87.0;97215-80004259-DCP R?get filet 6x2/250g duopak..??
12-2024;18.0;97215-80004260-DCP Saltk?d 6x2/250g duopak..??
12-2024;144.0;97215-80004262-DCP Skinke 6x500g..???
12-2024;9.0;97215-80004263-DCP Skinke 6x2/250g duopak..???
12-2024;12.0;97215-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
12-2024;411.0;97215-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;180.0;97215-80004517-DCP Roastbeef. 4 x 1200-1800g.???
12-2024;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;39.0;97215-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
12-2024;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
12-2024;28.8;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
12-2024;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
12-2024;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
12-2024;9.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
12-2024;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
12-2024;3.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;0.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
12-2024;3.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
12-2024;0.0;97218-80004255-DCP Kamsteg 6x2/250g duopak..???
12-2024;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
12-2024;9.0;97218-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;36.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
12-2024;3.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
12-2024;0.0;97218-80004262-DCP Skinke 6x500g..???
12-2024;18.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
12-2024;0.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
12-2024;24.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;24.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
12-2024;45.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
12-2024;96.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;48.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;24.0;97221-80004262-DCP Skinke 6x500g..???
12-2024;36.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;192.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;0.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;0.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
12-2024;0.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;300.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
12-2024;264.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
12-2024;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
12-2024;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
12-2024;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2024;24.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
12-2024;24.0;206291-80004262-DCP Skinke 6x500g..???
12-2024;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
13-2024;84.0;97205-70151305-DCP Rullep?lse 4 x 1200-1600g..??
13-2024;0.0;97205-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
13-2024;8.8;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
13-2024;24.0;97205-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
13-2024;0.0;97205-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
13-2024;105.0;97205-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
13-2024;219.0;97205-80004251-DCP Hamburgerryg 6x2/250g duopak..???
13-2024;21.0;97205-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
13-2024;18.0;97205-80004254-DCP Kalkunbryst 6x2/250g duopak..???
13-2024;96.0;97205-80004255-DCP Kamsteg 6x2/250g duopak..???
13-2024;117.0;97205-80004256-DCP Kyllingebryst 6x2/250g duopak..???
13-2024;189.0;97205-80004257-DCP Rullep?lse 6x2/250g duopak..??
13-2024;18.0;97205-80004259-DCP R?get filet 6x2/250g duopak..??
13-2024;114.0;97205-80004260-DCP Saltk?d 6x2/250g duopak..??
13-2024;126.0;97205-80004262-DCP Skinke 6x500g..???
13-2024;72.0;97205-80004263-DCP Skinke 6x2/250g duopak..???
13-2024;123.0;97205-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
13-2024;339.0;97205-80004275-DCP Roastbeef 6x2/250g duopak..???
13-2024;0.0;97205-80004517-DCP Roastbeef. 4 x 1200-1800g.???
13-2024;12.0;97205-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
13-2024;0.0;97205-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
13-2024;112.0;97209-70151305-DCP Rullep?lse 4 x 1200-1600g..??
13-2024;10.8;97209-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
13-2024;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
13-2024;450.0;97209-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
13-2024;27.0;97209-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
13-2024;267.0;97209-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
13-2024;621.0;97209-80004251-DCP Hamburgerryg 6x2/250g duopak..???
13-2024;24.0;97209-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
13-2024;339.0;97209-80004254-DCP Kalkunbryst 6x2/250g duopak..???
13-2024;138.0;97209-80004255-DCP Kamsteg 6x2/250g duopak..???
13-2024;276.0;97209-80004256-DCP Kyllingebryst 6x2/250g duopak..???
13-2024;819.0;97209-80004257-DCP Rullep?lse 6x2/250g duopak..??
13-2024;36.0;97209-80004259-DCP R?get filet 6x2/250g duopak..??
13-2024;126.0;97209-80004260-DCP Saltk?d 6x2/250g duopak..??
13-2024;1260.0;97209-80004262-DCP Skinke 6x500g..???
13-2024;72.0;97209-80004263-DCP Skinke 6x2/250g duopak..???
13-2024;111.0;97209-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
13-2024;1158.0;97209-80004275-DCP Roastbeef 6x2/250g duopak..???
13-2024;30.0;97209-80004517-DCP Roastbeef. 4 x 1200-1800g.???
13-2024;324.0;97209-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
13-2024;51.0;97209-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
13-2024;149.6;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
13-2024;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
13-2024;6.0;97213-80004251-DCP Hamburgerryg 6x2/250g duopak..???
13-2024;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
13-2024;3.0;97213-80004255-DCP Kamsteg 6x2/250g duopak..???
13-2024;6.0;97213-80004256-DCP Kyllingebryst 6x2/250g duopak..???
13-2024;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
13-2024;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
13-2024;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
13-2024;60.0;97213-80004262-DCP Skinke 6x500g..???
13-2024;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
13-2024;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
13-2024;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
13-2024;112.0;97215-70151305-DCP Rullep?lse 4 x 1200-1600g..??
13-2024;0.0;97215-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
13-2024;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
13-2024;0.0;97215-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
13-2024;24.0;97215-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
13-2024;174.0;97215-80004251-DCP Hamburgerryg 6x2/250g duopak..???
13-2024;18.0;97215-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
13-2024;27.0;97215-80004254-DCP Kalkunbryst 6x2/250g duopak..???
13-2024;93.0;97215-80004255-DCP Kamsteg 6x2/250g duopak..???
13-2024;48.0;97215-80004256-DCP Kyllingebryst 6x2/250g duopak..???
13-2024;183.0;97215-80004257-DCP Rullep?lse 6x2/250g duopak..??
13-2024;21.0;97215-80004259-DCP R?get filet 6x2/250g duopak..??
13-2024;12.0;97215-80004260-DCP Saltk?d 6x2/250g duopak..??
13-2024;141.0;97215-80004262-DCP Skinke 6x500g..???
13-2024;6.0;97215-80004263-DCP Skinke 6x2/250g duopak..???
13-2024;27.0;97215-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
13-2024;216.0;97215-80004275-DCP Roastbeef 6x2/250g duopak..???
13-2024;102.0;97215-80004517-DCP Roastbeef. 4 x 1200-1800g.???
13-2024;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
13-2024;6.0;97215-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
13-2024;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
13-2024;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
13-2024;0.0;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
13-2024;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
13-2024;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
13-2024;0.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
13-2024;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
13-2024;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
13-2024;0.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
13-2024;9.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
